epoch,loss_per_point
3240,926.809264
3241,789.868261
3242,751.918118
3243,773.778900
3244,741.617909
3245,715.500624
3246,974.685019
3247,732.866920
3248,774.311204
3249,670.145723
3250,837.945886
3251,745.712833
3252,841.459706
3253,737.636799
3254,805.921962
3255,835.918564
3256,786.409930
3257,836.918234
3258,790.532132
3259,925.896072
3260,921.113465
3261,862.808625
3262,755.306679
3263,810.148863
3264,780.488267
3265,812.529202
3266,810.432692
3267,745.364863
3268,814.922562
3269,840.373601
3270,593.553784
3271,929.927200
3272,662.401239
3273,726.886582
3274,741.244076
3275,893.032993
3276,750.688164
3277,818.348085
3278,810.171852
3279,719.766553
3280,764.314275
3281,861.561690
3282,775.415912
3283,827.251461
3284,820.977516
3285,684.709952
3286,784.058646
3287,658.672524
3288,833.136739
3289,683.329263
3290,755.019239
3291,826.469833
3292,759.890006
3293,839.183274
3294,657.488075
3295,752.385668
3296,791.047898
3297,772.033168
3298,765.856806
3299,785.200492
3300,862.820805
3301,784.702309
3302,821.658241
3303,712.302012
3304,784.698467
3305,800.403300
3306,672.935090
3307,728.745638
3308,874.321291
3309,624.007199
3310,765.146822
3311,832.858191
3312,723.624779
3313,699.877519
3314,963.222633
3315,886.599503
3316,783.422546
3317,699.846144
3318,793.515558
3319,799.682001
3320,647.357195
3321,797.179976
3322,791.206180
3323,726.467382
3324,649.210258
3325,758.362630
3326,879.848972
3327,819.189729
3328,815.791426
3329,727.419724
3330,723.091905
3331,754.940666
3332,648.345461
3333,930.869623
3334,853.227728
3335,746.839831
3336,781.895566
3337,839.018901
3338,618.876483
3339,810.405818
3340,740.840693
3341,801.283625
3342,643.773007
3343,672.595212
3344,753.201954
3345,797.155179
3346,728.709966
3347,679.667749
3348,622.139203
3349,685.986024
3350,723.490334
3351,835.460661
3352,710.824129
3353,994.564159
3354,767.296834
3355,720.444521
3356,652.194728
3357,802.884009
3358,736.439294
3359,813.350707
3360,691.188856
3361,727.306025
3362,731.942936
3363,600.064609
3364,563.953681
3365,917.469384
3366,687.497270
3367,820.947904
3368,703.463821
3369,683.079127
3370,786.233337
3371,610.878162
3372,626.697805
3373,783.889523
3374,664.274825
3375,788.509630
3376,577.490460
3377,661.677218
3378,735.613663
3379,797.643352
3380,552.085597
3381,686.679545
3382,696.160820
3383,801.779496
3384,689.886582
3385,666.029185
3386,673.844348
3387,915.504092
3388,756.240364
3389,579.810130
3390,717.539174
3391,626.027032
3392,604.396487
3393,732.592944
3394,764.995458
3395,754.242219
3396,626.862095
3397,669.956661
3398,720.505173
3399,762.718741
3400,597.317560
3401,742.195908
3402,682.272822
3403,762.196106
3404,720.833669
3405,660.779188
3406,704.680318
3407,648.506949
3408,664.712377
3409,701.725978
3410,697.785892
3411,688.034642
3412,596.169221
3413,672.044864
3414,669.799403
3415,581.872722
3416,629.125143
3417,672.627353
3418,594.794758
3419,586.260279
3420,775.860397
3421,715.127335
3422,746.182151
3423,598.921471
3424,570.916913
3425,654.094521
3426,642.578945
3427,606.348112
3428,648.298759
3429,636.220187
3430,580.752904
3431,671.249301
3432,701.932513
3433,708.056456
3434,706.172613
3435,753.379143
3436,727.327236
3437,687.272045
3438,631.069526
3439,528.191550
3440,684.372863
3441,614.044861
3442,634.720175
3443,545.981018
3444,613.086286
3445,704.318585
3446,626.777471
3447,726.423424
3448,614.773643
3449,570.226751
3450,671.294935
3451,586.529477
3452,601.433508
3453,601.099284
3454,659.816773
3455,785.497521
3456,634.633774
3457,654.504589
3458,846.688646
3459,789.774740
3460,612.064867
3461,613.262014
3462,685.514390
3463,666.256035
3464,531.461841
3465,572.433610
3466,655.029772
3467,655.002294
3468,620.930958
3469,650.907820
3470,595.581630
3471,628.367281
3472,600.338584
3473,633.025281
3474,563.920322
3475,480.058625
3476,597.525144
3477,741.207844
3478,591.224856
3479,517.135779
3480,612.342969
3481,532.474648
3482,664.401509
3483,651.173247
3484,538.137557
3485,665.720968
3486,572.828317
3487,721.700306
3488,598.569418
3489,583.339282
3490,650.802403
3491,606.397850
3492,625.431306
3493,634.596081
3494,612.578463
3495,607.789114
3496,650.661628
3497,658.638399
3498,543.112552
3499,644.235297
3500,617.724734
3501,562.987684
3502,629.432939
3503,632.393213
3504,574.794283
3505,633.159002
3506,534.948286
3507,610.712895
3508,588.600298
3509,588.979693
3510,564.373939
3511,536.372254
3512,610.655900
3513,558.391861
3514,609.187024
3515,544.067848
3516,485.738641
3517,565.841269
3518,711.952157
3519,588.238901
3520,523.110152
3521,581.820502
3522,638.967032
3523,619.370628
3524,547.793485
3525,620.269390
3526,548.135571
3527,753.664109
3528,636.394132
3529,559.499603
3530,586.473938
3531,525.877870
3532,471.601443
3533,622.129344
3534,618.679171
3535,605.120764
3536,540.593142
3537,528.288751
3538,602.504249
3539,560.073748
3540,586.734559
3541,487.154967
3542,463.150140
3543,442.776390
3544,613.557973
3545,539.272120
3546,536.442396
3547,665.464980
3548,538.788699
3549,628.399465
3550,590.163809
3551,594.904152
3552,549.856758
3553,660.145642
3554,623.600402
3555,518.826327
3556,569.366718
3557,559.624220
3558,564.206891
3559,569.330397
3560,669.808702
3561,597.842814
3562,510.407900
3563,603.585216
3564,482.350348
3565,567.129384
3566,609.751842
3567,533.976114
3568,571.002825
3569,548.736672
3570,577.478805
3571,532.315406
3572,546.881939
3573,642.408638
3574,600.113005
3575,606.077815
3576,500.056808
3577,619.216677
3578,507.546991
3579,524.843385
3580,722.681097
3581,627.574478
3582,550.028369
3583,609.621100
3584,512.579701
3585,517.929916
3586,501.919908
3587,399.564357
3588,648.817878
3589,563.326495
3590,633.785373
3591,537.555331
3592,553.871745
3593,605.085591
3594,463.121775
3595,462.317436
3596,553.351908
3597,534.141602
3598,653.326052
3599,565.506117
3600,601.841475
3601,531.460009
3602,495.629616
3603,476.327604
3604,424.674943
3605,515.779699
3606,617.075397
3607,465.068508
3608,519.218445
3609,636.716338
3610,560.302000
3611,537.438858
3612,522.593658
3613,603.224842
3614,476.254816
3615,435.671285
3616,566.704659
3617,484.888822
3618,477.853626
3619,522.511791
3620,543.252307
3621,613.088403
3622,671.357121
3623,510.273633
3624,535.999510
3625,530.253074
3626,462.801187
3627,530.880400
3628,487.614178
3629,623.479850
3630,562.139563
3631,592.136775
3632,548.882886
3633,602.072045
3634,608.554514
3635,670.187388
3636,499.467696
3637,473.026031
3638,516.410542
3639,501.383302
3640,438.947845
3641,488.554652
3642,597.332521
3643,517.854804
3644,460.467244
3645,484.792436
3646,536.156552
3647,571.574960
3648,422.290280
3649,545.249952
3650,506.280727
3651,481.662247
3652,616.153068
3653,440.637467
3654,418.899503
3655,600.212944
3656,622.473009
3657,516.778108
3658,563.829352
3659,497.190965
3660,485.061367
3661,529.121527
3662,456.563630
3663,498.601738
3664,448.397898
3665,557.632776
3666,525.953274
3667,398.007001
3668,590.368250
3669,496.634499
3670,516.110451
3671,447.517212
3672,431.581019
3673,585.382190
3674,599.317040
3675,475.013408
3676,445.523146
3677,484.531635
3678,541.597917
3679,421.217791
3680,562.619485
3681,465.608809
3682,502.538099
3683,599.969082
3684,437.061486
3685,536.640619
3686,590.204146
3687,474.808290
3688,428.254056
3689,364.542946
3690,467.119920
3691,540.461479
3692,478.836051
3693,401.572651
3694,571.146331
3695,491.110133
3696,448.926515
3697,473.115059
3698,564.150670
3699,433.065348
3700,454.447078
3701,502.788235
3702,514.163139
3703,551.159311
3704,491.395712
3705,498.009860
3706,486.448389
3707,550.219449
3708,396.251140
3709,458.849322
3710,463.711123
3711,470.226370
3712,494.659746
3713,429.114894
3714,405.448947
3715,491.663629
3716,527.652240
3717,438.139250
3718,526.566959
3719,435.451867
3720,483.606219
3721,403.420125
3722,465.652961
3723,491.040544
3724,499.506178
3725,545.663267
3726,519.077001
3727,569.846850
3728,410.489037
3729,415.358853
3730,418.805649
3731,449.347621
3732,497.771761
3733,391.939455
3734,538.498550
3735,455.463560
3736,446.873588
3737,448.700163
3738,394.179147
3739,481.425235
3740,550.148043
3741,427.071506
3742,429.705475
3743,490.763969
3744,513.894189
3745,401.877345
3746,478.172099
3747,475.980178
3748,400.197734
3749,456.190857
3750,451.962229
3751,395.374223
3752,494.202655
3753,442.047211
3754,433.949898
3755,495.427718
3756,461.283611
3757,432.674110
3758,397.273712
3759,412.088231
3760,444.463382
3761,456.990519
3762,443.217373
3763,458.357784
3764,469.904554
3765,541.324553
3766,377.476675
3767,483.531079
3768,427.800615
3769,513.115748
3770,523.132936
3771,469.588381
3772,366.026099
3773,429.074705
3774,437.571541
3775,465.862595
3776,490.147135
3777,480.329330
3778,424.523502
3779,413.714165
3780,417.048359
3781,384.879980
3782,418.087714
3783,430.857123
3784,401.946374
3785,433.501525
3786,399.908850
3787,448.718410
3788,409.747858
3789,470.222982
3790,465.283645
3791,453.249582
3792,479.418614
3793,480.764835
3794,467.856605
3795,450.160731
3796,484.999425
3797,405.048693
3798,436.790571
3799,432.850336
3800,472.967937
3801,572.453396
3802,425.469144
3803,440.339821
3804,400.990907
3805,462.236057
3806,462.266783
3807,380.064690
3808,401.559965
3809,407.162001
3810,469.512043
3811,428.743280
3812,495.613004
3813,318.088453
3814,434.645997
3815,406.514845
3816,438.636724
3817,506.732097
3818,412.100923
3819,418.997454
3820,420.856966
3821,387.501506
3822,495.067767
3823,424.137255
3824,446.461182
3825,467.070531
3826,446.653042
3827,447.488668
3828,383.487051
3829,345.790112
3830,442.319287
3831,477.293737
3832,422.193967
3833,373.472675
3834,423.013762
3835,374.909061
3836,407.605497
3837,476.808848
3838,452.411105
3839,421.219833
3840,439.870519
3841,441.320956
3842,428.624822
3843,502.562256
3844,394.371537
3845,397.745491
3846,325.490974
3847,472.684635
3848,448.975548
3849,435.045810
3850,346.404254
3851,420.546678
3852,397.344411
3853,378.751099
3854,401.569901
3855,471.055583
3856,439.227196
3857,437.007049
3858,355.273623
3859,510.752790
3860,428.611336
3861,370.668302
3862,518.670028
3863,377.485606
3864,430.318523
3865,410.441410
3866,361.761284
3867,486.851941
3868,483.908198
3869,392.454559
3870,377.064615
3871,347.999281
3872,338.439801
3873,431.951168
3874,458.445677
3875,366.935139
3876,374.494413
3877,419.036541
3878,430.736644
3879,382.116558
3880,400.362893
3881,394.822846
3882,348.934266
3883,378.213205
3884,425.986695
3885,381.673353
3886,437.441273
3887,379.470279
3888,411.608674
3889,390.084621
3890,364.019913
3891,363.484600
3892,366.327428
3893,393.605635
3894,410.119731
3895,417.324443
3896,435.315021
3897,325.136327
3898,361.042241
3899,363.697931
3900,436.893765
3901,371.417344
3902,400.636970
3903,340.778667
3904,459.471164
3905,380.585414
3906,367.237279
3907,392.082292
3908,378.496187
3909,407.482347
3910,435.809843
3911,373.280749
3912,351.557511
3913,374.971649
3914,422.675852
3915,457.559153
3916,389.300685
3917,398.454177
3918,334.480561
3919,374.969138
3920,363.146458
3921,389.651755
3922,391.941561
3923,390.910992
3924,369.858370
3925,353.478366
3926,434.882797
3927,352.823165
3928,312.746272
3929,490.641572
3930,334.062832
3931,359.390994
3932,371.845218
3933,363.284946
3934,389.669900
3935,375.390107
3936,332.401681
3937,418.676532
3938,336.658048
3939,371.054880
3940,364.192641
3941,374.186331
3942,436.458828
3943,374.080766
3944,391.344510
3945,363.868638
3946,368.531549
3947,387.951109
3948,394.693746
3949,344.187409
3950,433.138328
3951,383.597529
3952,318.994343
3953,347.555852
3954,320.811292
3955,319.256161
3956,387.826655
3957,392.454809
3958,424.577623
3959,381.745846
3960,296.782319
3961,427.599893
3962,298.702102
3963,331.784024
3964,415.346928
3965,350.864268
3966,396.917158
3967,352.561818
3968,412.970173
3969,358.335959
3970,397.749415
3971,392.259310
3972,357.311518
3973,322.581750
3974,313.986676
3975,397.965017
3976,374.883298
3977,322.717400
3978,364.592893
3979,330.415639
3980,365.587879
3981,343.766445
3982,363.934567
3983,349.709605
3984,364.592865
3985,369.475683
3986,338.961507
3987,316.495821
3988,420.619626
3989,295.085813
3990,362.578229
3991,327.534300
3992,377.483431
3993,386.577434
3994,348.516466
3995,298.049174
3996,342.745550
3997,413.502819
3998,373.156575
3999,332.989381
4000,330.276803
4001,342.851424
4002,391.109605
4003,311.795968
4004,399.775270
4005,340.437191
4006,371.779342
4007,306.951338
4008,325.233375
4009,418.259170
4010,383.693946
4011,314.979480
4012,380.926952
4013,354.404836
4014,383.988475
4015,334.500128
4016,377.905192
4017,346.127963
4018,341.594229
4019,364.254983
4020,364.270102
4021,302.771865
4022,292.513931
4023,357.087098
4024,350.311822
4025,313.083590
4026,308.142703
4027,335.926948
4028,338.705672
4029,387.120453
4030,321.409120
4031,299.344991
4032,378.819973
4033,342.533682
4034,325.478852
4035,329.111131
4036,361.989514
4037,301.508833
4038,306.256248
4039,295.629768
4040,339.516641
4041,295.638751
4042,300.835670
4043,321.887177
4044,320.005193
4045,411.103086
4046,308.984785
4047,278.290326
4048,350.577209
4049,335.143564
4050,341.996837
4051,290.496688
4052,323.376256
4053,303.670787
4054,330.891070
4055,343.867794
4056,342.798279
4057,296.896766
4058,321.824684
4059,314.929420
4060,365.296590
4061,330.474499
4062,356.601830
4063,330.832973
4064,308.935815
4065,374.267989
4066,397.489725
4067,310.525071
4068,297.513063
4069,298.363390
4070,343.171665
4071,295.935283
4072,338.475856
4073,400.008241
4074,321.055495
4075,317.990384
4076,360.732716
4077,375.098463
4078,305.478775
4079,358.044742
4080,319.391044
4081,326.523101
4082,271.024673
4083,327.255499
4084,350.690532
4085,319.917972
4086,309.914298
4087,290.843076
4088,318.094887
4089,291.393777
4090,334.787743
4091,323.454828
4092,328.220020
4093,373.735666
4094,309.622766
4095,300.795710
4096,380.775785
4097,279.774054
4098,372.612859
4099,300.983866
4100,321.946915
4101,342.124864
4102,296.640914
4103,311.849810
4104,317.484681
4105,266.989779
4106,295.616164
4107,348.888930
4108,277.043564
4109,341.400192
4110,300.553766
4111,324.755651
4112,318.139812
4113,287.113258
4114,313.795553
4115,338.602073
4116,306.512591
4117,274.046244
4118,332.292979
4119,272.000294
4120,345.082537
4121,378.457744
4122,285.706434
4123,312.817127
4124,327.646766
4125,310.408158
4126,303.442253
4127,314.212560
4128,269.656611
4129,304.435084
4130,306.625118
4131,278.673654
4132,295.542195
4133,341.854462
4134,329.053792
4135,311.052817
4136,346.524893
4137,300.013281
4138,263.006476
4139,271.960284
4140,291.056275
4141,271.328820
4142,261.841589
4143,285.896531
4144,280.150704
4145,352.097734
4146,260.770540
4147,328.511465
4148,316.749862
4149,312.568286
4150,268.702291
4151,340.637380
4152,276.003363
4153,292.413264
4154,298.326654
4155,306.800269
4156,305.301354
4157,354.533758
4158,325.590318
4159,316.882228
4160,289.796856
4161,319.992899
4162,343.779183
4163,302.200933
4164,325.888596
4165,298.635343
4166,308.719166
4167,299.257458
4168,287.759835
4169,282.582985
4170,291.016311
4171,303.855881
4172,342.514743
4173,323.978258
4174,258.820885
4175,349.694857
4176,302.461251
4177,319.493270
4178,330.300344
4179,283.791712
4180,332.789672
4181,296.735612
4182,289.503186
4183,289.815163
4184,324.977270
4185,296.143981
4186,282.097759
4187,295.341917
4188,285.268716
4189,291.169077
4190,285.879333
4191,298.011219
4192,268.179107
4193,298.542028
4194,333.552945
4195,336.422555
4196,355.225089
4197,298.224916
4198,294.362451
4199,319.277517
4200,291.356639
4201,298.309887
4202,304.093758
4203,340.673767
4204,327.660789
4205,336.375486
4206,286.559900
4207,244.043738
4208,301.418186
4209,299.499353
4210,318.794524
4211,299.826935
4212,303.807705
4213,344.213303
4214,275.335418
4215,326.356322
4216,332.339539
4217,291.299566
4218,295.426940
4219,327.818626
4220,299.526437
4221,280.731451
4222,324.495462
4223,343.921364
4224,285.023252
4225,271.622931
4226,297.066371
4227,299.620543
4228,328.260729
4229,256.377937
4230,328.603015
4231,344.032119
4232,335.458817
4233,264.580439
4234,274.086587
4235,301.012292
4236,275.200094
4237,283.752614
4238,299.505784
4239,306.616703
4240,314.403610
4241,286.744162
4242,285.069895
4243,300.632617
4244,308.019653
4245,240.531217
4246,303.005133
4247,281.980143
4248,251.134446
4249,310.064333
4250,274.106500
4251,328.684063
4252,286.670679
4253,301.432407
4254,275.803348
4255,286.167741
4256,316.820907
4257,256.838327
4258,302.354026
4259,282.158257
4260,266.335264
4261,323.676432
4262,292.039434
4263,337.730327
4264,298.776655
4265,276.858318
4266,261.449555
4267,305.563658
4268,276.265875
4269,267.614204
4270,280.713845
4271,286.883679
4272,270.976162
4273,262.560419
4274,298.763353
4275,270.740398
4276,258.980421
4277,280.164944
4278,330.173916
4279,296.678759
4280,256.880451
4281,314.492736
4282,264.402441
4283,281.345084
4284,278.577515
4285,324.623924
4286,313.381722
4287,321.234858
4288,280.771458
4289,257.085621
4290,270.051418
4291,275.507218
4292,305.213123
4293,311.052749
4294,270.900913
4295,278.898354
4296,272.372331
4297,288.704505
4298,266.949973
4299,245.299549
4300,299.465612
4301,268.738729
4302,257.925128
4303,314.580309
4304,284.885301
4305,298.291573
4306,235.552325
4307,321.006113
4308,290.477950
4309,300.008414
4310,273.146351
4311,302.709796
4312,288.971471
4313,254.921554
4314,259.587534
4315,239.565406
4316,257.337113
4317,302.644890
4318,279.062402
4319,300.901713
4320,309.286778
4321,264.553722
4322,266.637506
4323,309.493422
4324,223.116805
4325,298.455820
4326,296.630533
4327,258.560756
4328,289.791894
4329,268.718791
4330,268.880953
4331,271.843318
4332,268.455715
4333,270.587334
4334,290.132660
4335,291.479084
4336,254.301382
4337,272.060774
4338,286.665913
4339,299.876400
4340,296.386412
4341,270.376763
4342,276.262979
4343,261.742812
4344,314.558515
4345,352.538774
4346,247.618139
4347,269.408017
4348,264.709307
4349,299.116926
4350,294.041864
4351,307.832561
4352,278.491845
4353,245.468899
4354,300.705492
4355,301.009054
4356,271.180337
4357,328.111323
4358,254.219446
4359,266.916621
4360,242.617613
4361,249.296647
4362,257.951565
4363,284.492745
4364,320.354185
4365,271.793733
4366,270.641947
4367,291.603112
4368,303.379768
4369,286.547920
4370,288.675637
4371,242.839211
4372,285.865411
4373,254.961235
4374,263.622082
4375,251.099746
4376,282.198239
4377,261.287426
4378,281.577476
4379,279.639808
4380,247.702091
4381,288.331288
4382,287.383587
4383,268.364260
4384,288.639756
4385,257.098471
4386,264.542842
4387,261.974558
4388,280.718930
4389,249.988679
4390,283.699040
4391,293.093563
4392,281.749295
4393,266.763877
4394,280.997973
4395,260.006281
4396,266.117889
4397,281.551691
4398,290.537923
4399,282.155621
4400,288.563385
4401,262.603962
4402,252.148243
4403,254.933114
4404,240.672380
4405,312.181854
4406,252.212568
4407,268.776936
4408,277.782786
4409,274.994387
4410,269.178567
4411,256.639340
4412,262.090878
4413,263.335373
4414,257.145795
4415,295.326665
4416,241.621003
4417,256.654007
4418,274.447758
4419,268.357110
4420,315.120973
4421,264.808377
4422,249.768829
4423,240.663354
4424,277.659832
4425,250.938567
4426,270.931859
4427,284.880819
4428,241.849085
4429,291.195101
4430,298.227485
4431,280.964467
4432,253.273065
4433,251.348058
4434,294.312668
4435,263.131235
4436,280.635247
4437,239.313651
4438,223.562134
4439,274.718053
4440,232.015183
4441,258.101372
4442,256.671269
4443,272.313443
4444,262.190481
4445,248.753244
4446,257.497044
4447,283.878623
4448,295.705311
4449,255.147387
4450,270.826513
4451,265.622687
4452,253.934836
4453,253.216817
4454,245.230198
4455,323.333582
4456,275.282191
4457,246.548465
4458,264.524165
4459,257.486479
4460,259.494292
4461,238.067142
4462,268.146259
4463,243.484535
4464,252.996525
4465,273.532108
4466,279.049385
4467,250.291348
4468,307.183439
4469,243.384247
4470,297.823876
4471,248.160627
4472,305.891775
4473,248.710175
4474,257.110937
4475,238.409067
4476,271.804513
4477,251.473705
4478,248.660229
4479,235.843000
4480,246.821322
4481,267.643338
4482,249.770587
4483,285.301703
4484,258.008726
4485,264.294919
4486,259.014562
4487,279.304129
4488,246.259612
4489,300.807404
4490,258.230718
4491,223.148769
4492,266.955717
4493,246.699446
4494,233.821700
4495,247.799316
4496,221.267243
4497,234.008565
4498,250.356872
4499,253.265919
4500,230.427376
4501,239.107606
4502,261.735972
4503,275.269889
4504,282.874248
4505,260.493986
4506,250.963140
4507,284.639444
4508,250.116783
4509,293.794620
4510,264.667209
4511,256.820965
4512,284.044383
4513,249.301457
4514,232.155253
4515,260.388034
4516,240.967212
4517,273.196453
4518,281.061128
4519,240.382756
4520,248.110824
4521,250.044811
4522,223.422603
4523,246.584374
4524,227.381765
4525,225.502659
4526,227.378317
4527,267.146840
4528,241.045999
4529,234.845824
4530,279.359867
4531,222.146029
4532,256.110102
4533,226.788928
4534,272.383452
4535,263.060695
4536,248.858541
4537,239.659829
4538,240.677642
4539,251.352815
4540,246.170633
4541,262.506270
4542,231.356909
4543,229.380009
4544,266.699173
4545,280.504437
4546,273.520881
4547,294.029174
4548,239.628591
4549,232.894493
4550,263.685366
4551,232.035069
4552,268.730344
4553,259.205203
4554,295.004535
4555,220.480156
4556,255.893301
4557,245.709502
4558,249.099138
4559,259.513299
4560,274.349871
4561,277.622544
4562,234.552011
4563,235.899213
4564,249.602239
4565,232.386427
4566,278.450206
4567,265.393770
4568,239.658644
4569,245.052534
4570,283.507655
4571,252.922958
4572,230.288850
4573,266.491161
4574,231.971339
4575,241.878855
4576,239.566131
4577,244.044116
4578,254.642950
4579,236.431335
4580,233.794934
4581,215.416128
4582,288.376252
4583,211.275905
4584,227.640969
4585,211.139272
4586,263.754227
4587,266.378848
4588,231.592646
4589,277.283578
4590,222.311015
4591,253.599366
4592,239.821121
4593,240.798968
4594,247.459232
4595,253.636278
4596,270.648974
4597,256.023175
4598,260.868630
4599,239.635263
4600,227.593339
4601,233.945257
4602,249.368107
4603,237.047338
4604,265.984211
4605,218.942166
4606,259.856770
4607,245.301344
4608,239.153850
4609,273.541960
4610,223.323018
4611,233.453776
4612,257.057081
4613,232.765594
4614,214.874161
4615,260.019690
4616,232.853091
4617,229.398899
4618,252.698646
4619,235.497107
4620,243.743463
4621,260.067569
4622,251.086727
4623,237.888072
4624,248.284240
4625,231.665982
4626,248.446154
4627,226.905266
4628,228.403093
4629,234.268448
4630,239.031151
4631,231.641536
4632,248.686912
4633,251.080012
4634,219.075064
4635,221.354919
4636,253.204384
4637,228.527794
4638,244.705515
4639,266.695102
4640,239.769114
4641,224.857420
4642,245.084541
4643,239.547896
4644,252.547367
4645,223.971759
4646,242.677354
4647,238.290905
4648,240.036194
4649,229.568111
4650,247.389116
4651,235.834324
4652,214.090949
4653,239.837977
4654,282.808077
4655,235.682780
4656,228.194065
4657,225.798873
4658,255.556827
4659,226.480027
4660,209.424385
4661,265.387655
4662,229.582964
4663,262.203045
4664,222.354926
4665,237.376620
4666,244.218858
4667,224.740334
4668,230.556149
4669,258.644895
4670,268.309510
4671,223.911240
4672,219.416972
4673,260.830351
4674,235.690316
4675,237.311427
4676,271.144837
4677,225.223720
4678,219.804814
4679,257.457151
4680,210.990712
4681,250.598694
4682,229.363195
4683,231.998998
4684,252.607763
4685,284.043092
4686,238.960183
4687,251.593586
4688,271.665051
4689,249.452769
4690,210.828385
4691,259.070060
4692,216.223869
4693,220.739040
4694,221.132926
4695,263.429257
4696,250.736093
4697,251.543032
4698,241.990226
4699,244.697802
4700,247.983726
4701,270.277335
4702,236.787330
4703,249.706743
4704,256.807262
4705,241.638969
4706,240.327382
4707,241.680113
4708,224.204438
4709,212.419987
4710,226.327323
4711,219.229778
4712,214.746751
4713,235.002498
4714,210.016847
4715,241.216293
4716,260.209545
4717,228.539790
4718,218.157897
4719,278.701868
4720,237.997491
4721,216.960015
4722,235.692970
4723,231.413504
4724,235.056356
4725,208.267795
4726,213.296448
4727,231.572552
4728,233.956126
4729,247.639982
4730,244.777707
4731,245.432316
4732,203.007672
4733,238.624328
4734,263.671642
4735,205.166365
4736,214.850001
4737,241.894237
4738,225.748616
4739,213.525024
4740,225.541330
4741,270.856006
4742,243.815805
4743,208.683693
4744,209.263699
4745,218.562970
4746,203.412722
4747,236.868617
4748,197.049758
4749,225.762623
4750,223.267243
4751,212.121157
4752,238.075869
4753,233.858381
4754,231.654180
4755,235.282558
4756,228.274575
4757,243.610356
4758,245.392848
4759,203.537306
4760,236.824230
4761,222.547163
4762,222.916699
4763,231.652581
4764,221.328670
4765,245.542750
4766,231.124782
4767,232.346452
4768,232.875576
4769,238.662231
4770,230.082601
4771,244.346942
4772,224.671137
4773,217.530095
4774,248.174412
4775,213.423539
4776,215.050345
4777,223.066018
4778,226.935576
4779,237.711620
4780,247.862080
4781,248.934601
4782,198.019056
4783,215.548437
4784,228.237803
4785,238.047221
4786,225.770442
4787,236.240055
4788,220.435263
4789,247.956357
4790,242.239015
4791,255.011794
4792,223.383140
4793,207.461346
4794,259.490947
4795,273.112186
4796,223.554275
4797,205.737481
4798,218.233448
4799,205.407274
4800,267.232088
4801,205.284243
4802,208.518011
4803,232.346460
4804,230.116285
4805,232.931680
4806,251.445949
4807,223.534936
4808,219.385572
4809,221.158362
4810,221.887114
4811,215.766429
4812,241.785481
4813,207.328887
4814,203.137883
4815,256.192236
4816,216.293071
4817,242.337696
4818,252.405963
4819,256.760144
4820,204.470700
4821,233.331367
4822,258.318439
4823,259.668913
4824,217.969103
4825,215.963629
4826,225.842252
4827,265.901292
4828,240.893121
4829,215.950809
4830,200.226047
4831,202.437460
4832,187.625988
4833,244.144328
4834,214.946573
4835,226.470794
4836,212.459872
4837,212.002349
4838,206.023262
4839,219.259181
4840,235.484427
4841,219.304932
4842,208.471065
4843,222.193867
4844,226.225547
4845,203.977207
4846,241.258096
4847,232.433409
4848,242.245644
4849,228.387793
4850,187.213263
4851,223.563101
4852,232.727231
4853,213.513550
4854,248.787817
4855,217.886603
4856,221.137251
4857,239.908077
4858,244.965019
4859,216.466274
4860,217.215841
4861,210.893519
4862,207.524767
4863,224.106540
4864,233.353895
4865,205.813411
4866,229.512545
4867,235.583948
4868,221.650396
4869,197.262757
4870,207.145842
4871,211.375727
4872,218.105605
4873,218.286660
4874,252.515380
4875,225.566895
4876,224.361578
4877,220.715542
4878,207.286667
4879,194.476476
4880,226.604418
4881,241.956180
4882,175.584691
4883,193.663207
4884,186.851553
4885,206.045642
4886,250.528415
4887,219.251554
4888,231.674549
4889,233.020250
4890,229.678144
4891,223.588368
4892,242.686104
4893,213.352155
4894,212.983281
4895,207.793631
4896,210.069982
4897,217.047045
4898,226.383007
4899,208.740560
4900,208.624745
4901,231.038764
4902,237.788910
4903,237.327627
4904,223.572722
4905,241.619238
4906,211.397839
4907,231.392260
4908,222.024684
4909,232.758121
4910,227.139624
4911,221.580042
4912,211.825543
4913,224.081456
4914,201.561932
4915,194.152156
4916,244.502749
4917,239.236021
4918,233.626644
4919,216.522852
4920,238.987192
4921,222.459965
4922,197.904170
4923,226.486828
4924,219.029734
4925,181.185196
4926,234.685798
4927,238.495297
4928,210.219240
4929,218.836119
4930,221.675711
4931,259.416909
4932,240.743749
4933,241.897749
4934,195.372634
4935,227.570875
4936,209.196432
4937,207.033878
4938,224.976507
4939,231.990377
4940,204.299032
4941,220.474561
4942,217.458374
4943,204.843652
4944,233.749419
4945,202.635783
4946,178.975709
4947,226.557180
4948,226.134884
4949,232.023208
4950,231.355865
4951,213.403234
4952,227.606539
4953,231.004294
4954,227.297355
4955,233.219227
4956,212.561143
4957,235.070363
4958,239.666860
4959,229.525134
4960,204.621919
4961,228.635777
4962,206.012359
4963,195.596185
4964,210.818100
4965,208.822049
4966,211.162755
4967,226.187873
4968,202.624912
4969,224.258130
4970,221.724033
4971,200.060163
4972,217.564604
4973,241.413282
4974,203.789913
4975,223.160595
4976,233.730325
4977,183.684936
4978,209.600332
4979,236.344739
4980,240.926030
4981,203.160425
4982,249.049681
4983,211.714386
4984,249.089234
4985,215.326530
4986,248.544655
4987,201.523075
